Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
6685,6684,1.0688,0.2849,0.0,0.0,1.0,1.0,0.3333,non
23531,23530,5.9341,7.8223,0.0,0.0,1.0,1.0,0.0,non
25106,25105,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
13208,13207,0.7756,0.0,0.0,0.0,1.0,1.0,0.0,non
535,534,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
32182,32181,5.0949,0.8477,0.0,0.0,1.0,1.0,0.0,non
23549,23548,0.8352,0.0,0.0,0.0,1.0,1.0,0.2,non
13330,13329,0.5204,0.0,0.0,0.0,0.0,1.0,0.0,non
15871,15870,3.2534,0.0,0.0,0.0,1.0,1.0,0.5882,non
36130,36129,0.9159,0.0,0.0,0.0,0.0,1.0,0.0,non
1166,1165,0.2567,0.0,0.0,0.0,1.0,1.0,0.0,non
1421,1420,0.5532,0.0,0.0,1.0,0.0,1.0,0.0,non
3983,3982,0.782,0.0,0.0,0.0,0.0,1.0,0.0,non
4283,4282,1.1083,0.0,0.0,0.0,1.0,1.0,0.0,non
8812,8811,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
25830,25829,0.0,0.0,0.0,0.0,0.0,1.0,0.0556,non
18575,18574,0.8386,0.0,0.0,0.0,1.0,1.0,0.25,non
20553,20552,0.4868,0.0,0.0,0.0,0.0,1.0,0.0,non
5576,5575,0.3929,0.0,0.0,0.0,1.0,1.0,0.0,non
28162,28161,1.145,0.5541,0.0,0.0,1.0,1.0,0.0,non
17690,17689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
19809,19808,0.1151,0.0,0.0,0.0,1.0,1.0,0.0,non
11414,11413,1.9424,0.0,0.0,0.0,0.0,1.0,0.0,non
29982,29981,11.5515,7.0515,0.0,0.0,1.0,1.0,0.0,non
23943,23942,2.5289,0.7502,0.0,0.0,0.0,1.0,0.0,non
7130,7129,3.8071,1.6733,0.0,0.0,1.0,1.0,0.0,non
22835,22834,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
1771,1770,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12653,12652,1.9025,1.8895,0.0,0.0,0.0,1.0,0.0,non
32238,32237,5.3657,7.2723,0.0,0.0,1.0,1.0,0.0,non
29791,29790,2.5164,0.0,0.0,0.0,1.0,1.0,1.0,non
32862,32861,0.9663,0.0,0.0,0.0,1.0,1.0,0.0,non
27146,27145,8.9125,13.8877,0.0,0.0,1.0,1.0,0.0,non
15539,15537,1.2639,0.0,0.0,0.0,1.0,1.0,0.303,non
37382,37381,0.1721,0.0,0.0,0.0,1.0,1.0,0.0,non
31129,31128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
32332,32331,0.7914,0.0,0.0,0.0,1.0,1.0,0.2,non
28966,28965,1.5545,0.0,0.0,0.0,1.0,1.0,0.0,non
30540,30539,3.3271,1.4766,0.0,0.0,1.0,1.0,0.0,non
20742,20741,0.4982,0.0,0.0,0.0,1.0,1.0,0.3125,non
9375,9374,0.7525,0.0,0.0,0.0,1.0,1.0,0.0,non
29734,29733,2.6949,0.0,0.0,0.0,1.0,1.0,0.0,non
35326,35325,0.7949,0.0,0.0,0.0,1.0,1.0,0.2,non
31726,31725,1.9242,0.7826,0.0,0.0,1.0,1.0,0.2,non
29143,29142,11.8246,13.2465,0.0,0.0,1.0,1.0,0.0,non
30661,30660,1.0333,0.0,0.0,0.0,1.0,1.0,0.0,non
13823,13822,4.4818,1.4611,0.0,0.0,0.0,1.0,0.0,non
37452,37451,0.5574,0.0,0.0,0.0,1.0,1.0,0.0,non
13562,13561,1.2048,0.0,0.0,0.0,0.0,1.0,0.0,non
13503,13502,1.5158,0.0,0.0,0.0,1.0,1.0,0.303,non
29636,29635,7.2342,5.1871,0.0,0.0,1.0,1.0,0.303,non
31546,31545,24.6521,42.5158,0.0,0.0,1.0,1.0,0.0,non
35549,35548,0.6308,0.1637,0.0,0.0,1.0,1.0,0.0,non
30091,30090,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
22925,22924,0.0,0.0,0.0,1.0,1.0,1.0,0.0,non
23175,23174,2.269,0.0,0.0,0.0,1.0,0.5,0.2,non
28857,28856,7.3741,6.3792,0.0,0.0,1.0,1.0,0.0,non
237,236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
5655,5654,2.5831,1.4211,0.0,0.0,1.0,1.0,0.0,non
19854,19853,0.541,0.0,0.0,0.0,1.0,1.0,0.0,non
27074,27073,1.5067,0.0,0.0,0.0,1.0,1.0,0.0,non
32728,32727,4.6925,3.355,0.0,0.0,1.0,1.0,0.6667,non
6806,6805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
35844,35843,2.127,0.0,0.0,0.0,1.0,1.0,0.0,non
24694,24693,2.1268,0.0,0.0,0.0,1.0,1.0,0.0,non
9215,9214,1.4442,0.0,0.0,0.0,0.0,1.0,0.0,non
1418,1417,0.9768,0.0,0.0,0.0,0.0,1.0,0.0,non
19730,19729,16.5908,20.7623,0.0,0.0,1.0,1.0,0.0,non
9658,9657,2.615,3.0909,0.0,0.0,1.0,1.0,0.0,non
749,748,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
31302,31301,15.2886,19.5265,0.0,0.0,1.0,1.0,0.0,non
37274,37273,1.7042,1.315,0.0,0.0,1.0,1.0,0.0,non
3452,3451,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
6615,6614,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,non
2889,2888,20.062,32.5657,0.0,1.0,1.0,1.0,0.0,non
26747,26746,1.4421,0.0,0.0,0.0,1.0,1.0,0.0,non
11829,11828,0.2772,0.0,0.0,0.0,1.0,1.0,0.6667,non
10232,10231,1.8355,0.0,0.0,0.0,1.0,1.0,0.0,non
30289,30288,4.2694,1.3573,0.0,0.0,1.0,1.0,0.2,non
16132,16131,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
2919,2918,1.5146,0.0,0.0,0.0,1.0,1.0,0.0,non
17823,17822,0.1691,0.0,0.0,0.0,1.0,1.0,0.0,non
37535,37534,1.986,0.0,0.0,0.0,1.0,1.0,0.2,non
33303,33302,5.2246,2.0661,0.0,0.0,1.0,1.0,0.0,non
22527,22526,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
7723,7722,0.3522,0.0,0.0,0.0,0.0,1.0,0.0,non
35839,35838,2.9324,0.0,0.0,0.0,1.0,1.0,0.0,non
32889,32888,0.1732,0.0,0.0,0.0,1.0,1.0,0.0,non
7920,7919,2.1717,0.0,0.0,0.0,1.0,0.5,0.3226,non
4566,4565,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,non
37459,37458,0.4186,0.0,0.0,0.0,0.0,1.0,0.0,non
13878,13877,0.3106,0.0,0.0,1.0,0.0,1.0,0.0,non
7820,7819,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
25319,25318,1.6422,0.0,0.0,0.0,1.0,1.0,0.0,non
17208,17207,0.1232,0.0,0.0,0.0,0.0,1.0,0.0,non
1255,1254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
36359,36358,0.6484,0.0,0.0,0.0,1.0,1.0,0.0,non
28176,28175,0.4174,0.0,0.0,0.0,1.0,1.0,0.0,non
31343,31342,7.7628,9.4567,0.0,0.0,1.0,1.0,1.0,non
461,460,1.312,0.0,0.0,0.0,1.0,1.0,0.0,non
23321,23320,1.9904,0.4922,0.0,0.0,1.0,1.0,0.0,non
18128,18127,0.4272,0.0,0.0,0.0,0.0,1.0,0.0,non
16530,16529,0.0,0.0,0.0,0.0,1.0,1.0,0.25,non
24120,24119,0.6335,0.0,0.0,0.0,1.0,1.0,0.0,non
16259,16258,0.2057,0.0,0.0,0.0,0.0,1.0,0.0,non
8110,8109,5.7647,8.165,0.0,0.0,1.0,1.0,0.3226,non
13407,13406,1.8568,0.0,0.0,0.0,1.0,1.0,0.0,non
35789,35788,2.576,0.0,0.0,0.0,1.0,1.0,0.0,non
19865,19864,0.6206,0.0,0.0,0.0,0.0,1.0,0.303,non
27284,27283,0.8429,0.0,0.0,0.0,1.0,1.0,0.0,non
33200,33199,1.6574,0.0,0.0,0.0,1.0,1.0,0.2,non
14349,14348,0.5551,0.0,0.0,0.0,0.0,1.0,0.3125,non
13200,13199,1.9472,0.8973,0.0,0.0,1.0,1.0,0.0,non
12136,12135,7.5749,2.6121,0.0,0.0,1.0,1.0,0.3125,non
19428,19427,1.1162,0.0,0.0,0.0,1.0,1.0,0.25,non
5552,5551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
14808,14807,0.1888,0.0,0.0,0.0,1.0,1.0,0.0,non
793,792,1.1784,0.0,0.0,0.0,1.0,1.0,0.0,non
31689,31688,7.3145,2.9061,0.0,0.0,1.0,1.0,0.0,non
35495,35494,1.1914,0.0,0.0,0.0,1.0,1.0,0.0,non
35020,35019,5.892,3.0337,0.0,0.0,1.0,1.0,0.0,non
35017,35016,0.7335,0.0,0.0,0.0,1.0,1.0,0.2,non
26249,26248,1.4877,0.0,0.0,0.0,1.0,1.0,0.0,non
13229,13228,0.2971,0.0,0.0,0.0,1.0,1.0,0.3125,non
1624,1623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
19205,19204,0.8801,0.0,0.0,0.0,1.0,1.0,0.0,non
25957,25956,0.4445,0.3787,0.0,0.0,1.0,1.0,0.2,non
34040,34039,1.1942,0.0,0.0,0.0,1.0,1.0,0.2,non
24034,24033,0.2734,0.0,0.0,0.0,0.0,1.0,0.2,non
30802,30801,1.4685,0.0,0.0,0.0,1.0,1.0,0.0,non
34691,34690,0.2775,0.0,0.0,0.0,0.0,1.0,0.0,non
25818,25817,22.3801,33.3301,0.0,0.0,1.0,1.0,0.0,non
10352,10351,0.7392,0.0,0.0,0.0,1.0,1.0,0.0,non
33092,33091,0.2642,0.0,0.0,0.0,1.0,1.0,0.0,non
28514,28513,2.0682,0.0,0.0,0.0,1.0,1.0,0.2,non
12503,12502,1.5432,0.0,0.0,0.0,1.0,1.0,0.0,non
24369,24368,0.4529,0.0,0.0,0.0,1.0,1.0,0.0,non
16349,16348,0.1257,0.0,0.0,0.0,1.0,1.0,0.0,non
14774,14773,0.7983,0.0,0.0,0.0,1.0,1.0,0.0,non
11312,11311,1.4278,0.0,0.0,0.0,1.0,1.0,0.3125,non
6665,6664,0.342,0.0,0.0,0.0,0.0,1.0,0.0,non
8014,8013,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,non
35213,35212,3.489,1.7834,0.0,0.0,0.0,1.0,0.0,non
25733,25732,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
30517,30516,0.9802,0.0,0.0,0.0,1.0,1.0,0.0,non
25822,25821,0.1747,0.0,0.0,0.0,0.0,1.0,0.0,non
19186,19185,1.1739,0.0,0.0,0.0,1.0,1.0,0.3571,non
1061,1060,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
31135,31134,0.0,0.0,0.0,0.0,1.0,1.0,0.3704,non
27426,27425,0.1557,0.0,0.0,0.0,1.0,1.0,0.2,non
18445,18444,0.7379,0.0,0.0,0.0,1.0,1.0,0.0,non
17789,17788,0.7138,0.0,0.0,0.0,1.0,1.0,0.0,non
10731,10730,1.3078,0.0,0.0,0.0,1.0,1.0,0.3125,non
5999,5998,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
14638,14637,1.7415,0.0,0.0,0.0,1.0,1.0,0.3125,non
24855,24854,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1511,1510,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
10608,10607,0.5902,0.0,0.0,0.0,1.0,1.0,0.3125,non
27234,27233,1.0961,0.0,0.0,0.0,1.0,1.0,0.0,non
29106,29105,1.769,0.1819,0.0,0.0,1.0,1.0,0.0,non
20544,20543,5.5514,2.8696,0.0,0.0,1.0,1.0,0.0,non
18029,18028,0.1113,0.0,0.0,0.0,0.0,1.0,0.0,non
28771,28770,3.8044,2.5324,0.0,0.0,1.0,1.0,0.0,non
2464,2463,1.5283,0.0,0.0,0.0,1.0,1.0,0.0,non
18003,18002,10.5839,21.9144,0.0,0.0,1.0,1.0,1.0,non
37064,37063,0.7435,0.0,0.0,0.0,0.0,1.0,0.0,non
14238,14237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
1127,1126,0.5626,0.0,0.0,0.0,1.0,1.0,0.0,non
1754,1753,1.3531,0.0,0.0,0.0,0.0,1.0,0.0,non
13584,13583,3.0851,2.5275,0.0,0.0,1.0,1.0,1.0,non
25728,25727,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
33936,33935,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,non
22279,22278,0.7492,0.0,0.0,0.0,0.0,1.0,0.0,non
9313,9312,0.8234,0.0,0.0,0.0,1.0,1.0,0.0,non
33571,33570,11.1306,11.9173,0.0,0.0,1.0,1.0,0.0,non
3722,3721,0.3375,0.0,0.0,0.0,1.0,1.0,0.0,non
14426,14425,0.0,0.0,0.0,0.0,1.0,0.5,0.303,non
1051,1050,3.1634,0.0,0.0,0.0,0.0,1.0,0.0,non
33741,33740,0.9453,0.0,0.0,0.0,1.0,1.0,0.2,non
25573,25572,2.3787,0.0,0.0,0.0,1.0,1.0,0.303,non
2832,2831,0.5594,0.0,0.0,0.0,0.0,1.0,0.0,non
14474,14473,2.2166,0.0,0.0,0.0,1.0,1.0,0.0,non
4671,4670,15.4972,11.9719,0.0,1.0,1.0,1.0,1.0,non
20962,20961,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
22895,22894,0.6995,0.0,0.0,0.0,1.0,1.0,0.0,non
22779,22778,0.5443,0.0,0.0,0.0,0.0,1.0,0.0,non
33225,33224,1.7556,0.0,0.0,0.0,0.0,1.0,0.0,non
3459,3458,0.7363,0.0,0.0,0.0,1.0,1.0,0.0,non
33127,33126,4.8478,1.7363,0.0,0.0,1.0,1.0,0.0,non
13336,13335,3.6679,1.0933,0.0,0.0,1.0,1.0,0.0,non
30411,30410,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
400,399,0.7313,0.5644,0.0,0.0,1.0,1.0,0.0,non
12653,12652,1.9025,1.8895,0.0,0.0,0.0,1.0,0.0,non
11058,11057,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
33457,33456,0.8591,0.0,0.0,0.0,1.0,1.0,0.0,non
20001,20000,1.0189,0.0,0.0,0.0,1.0,1.0,0.0,non
6408,6407,0.7672,0.0,0.0,0.0,0.0,1.0,0.0,non
22703,22702,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1515,1514,1.1992,0.0,0.0,0.0,0.0,1.0,0.0,non
15791,15790,1.3535,0.0,0.0,0.0,0.0,1.0,0.0,non
14175,14174,0.5131,0.0,0.0,0.0,1.0,1.0,0.0,non
64,63,4.6084,0.0,0.0,0.0,1.0,1.0,0.0,non
11747,11746,2.2539,1.039,0.0,0.0,1.0,1.0,0.3125,non
12812,12811,1.1753,0.0,0.0,0.0,1.0,1.0,0.3125,non
34325,34324,7.7263,4.5662,0.0,0.0,1.0,1.0,0.0,non
37558,37557,2.8997,1.9047,0.0,0.0,1.0,1.0,0.0,non
18302,18301,3.0641,1.4984,0.0,0.0,1.0,1.0,0.0,non
21530,21529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
27274,27273,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
7590,7589,0.9836,0.0,0.0,0.0,0.0,1.0,0.0,non
23519,23518,1.0633,0.0,0.0,0.0,0.0,1.0,0.0,non
8909,8908,0.0,0.0,0.0,0.0,0.0,1.0,0.3846,non
24939,24938,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27674,27673,0.9925,0.0,0.0,0.0,1.0,1.0,0.0,non
32994,32993,0.6902,0.0,0.0,0.0,0.0,1.0,0.0,non
28083,28082,0.7267,0.0,0.0,0.0,0.0,1.0,0.2,non
17472,17471,2.1863,0.0,0.0,0.0,1.0,1.0,0.303,non
19755,19754,3.5057,1.7375,0.0,0.0,1.0,1.0,0.0,non
29773,29772,0.7057,0.5764,0.0,0.0,1.0,1.0,0.0,non
15450,15449,0.126,0.0,0.0,0.0,1.0,1.0,0.25,non
22991,22990,0.1651,0.0,0.0,0.0,1.0,1.0,0.2,non
32436,32435,0.1577,0.0,0.0,0.0,0.0,1.0,0.0,non
6719,6718,1.6592,0.0553,0.0,0.0,1.0,1.0,0.3333,non
13808,13807,1.8696,0.0,0.0,0.0,1.0,1.0,0.0,non
23903,23902,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
21163,21162,0.9231,0.0,0.0,0.0,1.0,1.0,0.0,non
25944,25943,1.0871,0.1138,0.0,0.0,1.0,1.0,0.0,non
2775,2774,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
26647,26646,0.3099,0.0,0.0,0.0,1.0,1.0,0.0,non
11463,11462,0.4051,0.0,0.0,0.0,0.0,1.0,0.3125,non
31384,31383,19.331,21.6822,0.0,0.0,1.0,1.0,0.0,non
11172,11171,0.8593,0.0,0.0,0.0,1.0,1.0,0.3125,non
21687,21686,2.3416,0.0,0.0,0.0,1.0,1.0,0.0,non
3713,3712,0.7687,0.0,0.0,0.0,0.0,1.0,0.0,non
15275,15274,0.4078,0.0,0.0,0.0,1.0,1.0,0.0,non
16733,16732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
15120,15119,0.9241,0.0,0.0,0.0,1.0,1.0,0.6667,non
1868,1867,0.3616,0.0,0.0,0.0,0.0,1.0,0.0,non
30590,30589,1.305,0.0,0.0,0.0,1.0,1.0,0.0,non
35009,35008,1.4745,0.0,0.0,0.0,1.0,1.0,0.2,non
17170,17169,0.9777,0.0,0.0,0.0,1.0,1.0,0.0,non
4334,4333,3.4397,0.0,0.0,0.0,1.0,1.0,0.3846,non
13827,13826,17.7291,22.8028,0.0,0.0,1.0,1.0,0.0,non
2003,2002,1.4441,0.0,0.0,0.0,1.0,1.0,0.0,non
12239,12238,1.1463,0.1954,0.0,0.0,1.0,1.0,0.3125,non
20859,20858,0.4107,0.0,0.0,0.0,1.0,1.0,0.0,non
13532,13531,0.4005,0.0,0.0,0.0,1.0,1.0,0.0,non
27598,27597,2.614,0.7336,0.0,0.0,1.0,1.0,0.2,non
12637,12636,1.4131,0.0,0.0,0.0,0.0,1.0,0.0,non
22211,22210,2.1134,0.9695,0.0,0.0,1.0,1.0,0.0,non
25260,25259,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1759,1758,15.9682,24.1484,0.0,0.0,0.0,1.0,0.0,non
9422,9421,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,non
29415,29414,2.0515,0.0,0.0,0.0,1.0,1.0,0.0,non
5011,5010,2.1197,0.0,0.0,0.0,0.0,1.0,0.3846,non
20727,20726,0.9898,0.0,0.0,0.0,1.0,1.0,0.0,non
2701,2700,4.0176,0.0,0.0,0.0,1.0,1.0,0.0,non
19995,19994,0.7376,0.0,0.0,0.0,1.0,1.0,0.0,non
13588,13587,1.7909,1.2553,0.0,0.0,1.0,1.0,0.0,non
21858,21857,2.5814,0.0,0.0,0.0,1.0,1.0,0.0,non
36964,36963,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
36071,36070,1.8212,0.0,0.0,0.0,1.0,1.0,0.0,non
4052,4051,1.4274,0.0,0.0,0.0,1.0,1.0,0.3846,non
36612,36611,1.8246,0.6092,0.0,0.0,0.0,1.0,0.0,non
14315,14314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
3496,3495,0.9758,0.0,0.0,0.0,1.0,1.0,0.0,non
35775,35774,0.9971,0.0,0.0,0.0,1.0,1.0,0.0,non
1179,1178,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
18954,18953,2.3054,0.0,0.0,0.0,1.0,1.0,0.303,non
33125,33124,0.465,0.0,0.0,0.0,1.0,1.0,0.0,non
280,279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
11930,11929,1.4399,0.0,0.0,0.0,1.0,1.0,0.3125,non
6964,6963,0.4005,0.0,0.0,0.0,1.0,1.0,0.0,non
34654,34653,3.3425,1.8314,0.0,0.0,1.0,1.0,0.0,non
20426,20425,1.2331,0.4945,0.0,0.0,1.0,1.0,0.303,non
18578,18576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
28420,28419,1.7563,0.0,0.0,0.0,1.0,1.0,0.0,non
23943,23942,2.5289,0.7502,0.0,0.0,0.0,1.0,0.0,non
1198,1197,1.0798,0.0,0.0,0.0,0.0,1.0,0.0,non
9161,9160,0.197,0.0,0.0,0.0,0.0,1.0,0.0,non
33858,33857,6.7856,3.5596,0.0,1.0,1.0,1.0,0.0,non
37425,37424,0.5946,0.2667,0.0,0.0,1.0,1.0,0.0,non
26685,26684,1.1887,0.0,0.0,0.0,1.0,1.0,0.0,non
3831,3830,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
11792,11791,1.127,0.0,0.0,0.0,0.0,1.0,0.0,non
23377,23376,0.364,0.0,0.0,0.0,0.0,1.0,0.0,non
20413,20412,1.4649,0.0,0.0,0.0,1.0,1.0,0.0,non
27289,27288,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24132,24131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
19030,19029,0.7783,0.0,0.0,0.0,1.0,1.0,0.0,non
7771,7770,0.5292,0.0,0.0,0.0,0.0,1.0,0.0,non
6896,6895,3.8734,0.0,0.0,0.0,0.0,1.0,0.0,non
3704,3703,14.0501,14.7712,0.0,1.0,1.0,1.0,0.0,non
35558,35557,0.5997,0.0,0.0,0.0,1.0,1.0,0.0,non
1128,1127,1.4219,0.0,0.0,0.0,0.0,1.0,0.0,non
32960,32959,0.1348,0.0,0.0,0.0,0.0,1.0,0.0,non
9241,9240,1.1648,0.0,0.0,0.0,0.0,1.0,0.3226,non
1334,1333,2.7382,0.0,0.0,0.0,1.0,1.0,0.0,non
3497,3496,0.1489,0.0,0.0,0.0,1.0,1.0,0.0,non
4423,4422,0.6516,0.0,0.0,1.0,1.0,1.0,0.0,non
31906,31905,4.0732,2.9679,0.0,0.0,1.0,1.0,0.0,non
4735,4734,0.1321,0.0,0.0,0.0,0.0,1.0,0.3333,non
2096,2095,0.8993,0.0,0.0,0.0,1.0,1.0,0.0,non
33669,33668,2.3622,0.0,0.0,0.0,1.0,1.0,0.0,non
13016,13015,1.5408,0.0,0.0,0.0,1.0,1.0,0.3125,non
13429,13428,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
4912,4911,0.638,0.0,0.0,1.0,0.0,1.0,0.6667,non
23137,23136,1.3058,0.0,0.0,0.0,1.0,1.0,0.0,non
21134,21133,3.3491,3.0846,0.0,0.0,1.0,1.0,0.0,non
19530,19529,1.149,0.0,0.0,0.0,0.0,1.0,0.0,non
20354,20353,17.8112,22.5558,0.0,0.0,1.0,1.0,1.0,non
22119,22118,0.2722,0.0,0.0,0.0,1.0,1.0,0.0,non
25125,25124,1.303,0.0,0.0,0.0,1.0,1.0,0.0,non
19089,19088,0.7594,0.0,0.0,0.0,1.0,1.0,0.25,non
27849,27848,3.9007,1.3375,0.0,0.0,1.0,1.0,0.0,non
26413,26412,1.8507,0.9664,0.0,0.0,1.0,1.0,0.0,non
21331,21330,1.2478,0.5989,0.0,0.0,1.0,1.0,0.0,non
20353,20352,0.5377,0.0,0.0,0.0,1.0,1.0,0.303,non
1731,1730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
4474,4473,0.0,0.0,0.0,0.0,0.0,1.0,0.4,non
19194,19193,0.6084,0.0,0.0,0.0,1.0,1.0,0.0,non
37572,37571,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
27046,27045,0.9114,0.0,0.0,0.0,1.0,1.0,0.0,non
26199,26198,4.9654,2.8064,0.0,0.0,1.0,1.0,0.0,non
24055,24054,1.2465,0.0,0.0,0.0,0.0,1.0,0.2,non
3560,3559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
36254,36253,3.8004,0.8965,0.0,0.0,1.0,1.0,0.0,non
9382,9381,0.3283,0.6749,0.0,0.0,0.0,1.0,0.3125,non
30387,30386,0.8546,0.6014,0.0,0.0,1.0,1.0,0.0,non
6064,6063,3.6075,1.8603,0.0,0.0,1.0,1.0,0.3846,non
26514,26513,0.0,0.0,0.0,1.0,1.0,1.0,0.0,non
32467,32466,0.5136,0.0,0.0,0.0,1.0,1.0,0.0,non
33743,33742,4.5664,1.8752,0.0,0.0,1.0,1.0,0.0,non
29680,29679,1.1613,0.0,0.0,0.0,0.0,1.0,0.0,non
29367,29366,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
33118,33117,0.6702,0.1044,0.0,0.0,1.0,1.0,0.0,non
13755,13754,2.3896,0.0,0.0,0.0,1.0,1.0,0.3125,non
7051,7050,8.1408,9.1129,0.0,0.0,1.0,1.0,0.0,non
31785,31784,10.4571,9.4143,0.0,0.0,1.0,1.0,0.0,non
5406,5405,1.1005,0.597,0.0,0.0,1.0,1.0,0.7143,non
19889,19888,6.692,5.4708,0.0,0.0,1.0,1.0,0.303,non
12575,12574,1.653,0.9082,0.0,0.0,1.0,1.0,1.0,non
31474,31473,7.4288,4.8318,0.0,0.0,1.0,1.0,0.0,non
31969,31968,1.9728,0.9399,0.0,0.0,1.0,1.0,0.2,non
26068,26067,2.3772,0.0,0.0,0.0,1.0,1.0,0.0,non
2001,2000,0.0,0.0,0.0,0.0,1.0,1.0,0.5,non
24636,24635,0.5242,0.0,0.0,0.0,1.0,1.0,0.0,non
27389,27388,2.2653,0.5291,0.0,0.0,1.0,1.0,0.0,non
10937,10936,1.004,0.0,0.0,0.0,1.0,1.0,0.3125,non
7619,7618,0.1822,0.0,0.0,0.0,1.0,1.0,0.0,non
25870,25869,1.023,0.0,0.0,0.0,1.0,1.0,0.0,non
20527,20526,17.9497,26.3135,0.0,0.0,1.0,1.0,0.0,non
5879,5878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
6016,6015,1.8848,4.2334,0.0,0.0,1.0,1.0,0.0,non
23593,23592,1.2108,0.0,0.0,0.0,1.0,1.0,0.0,non
26693,26692,0.3543,0.0,0.0,0.0,1.0,1.0,0.0,non
6310,6309,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,non
25488,25487,1.2113,0.0,0.0,0.0,1.0,1.0,0.0,non
17744,17743,0.8386,0.0,0.0,0.0,1.0,1.0,0.6667,non
12244,12243,3.14,1.1386,0.0,0.0,1.0,1.0,0.0,non
36111,36110,0.5947,0.0,0.0,0.0,1.0,1.0,0.6667,non
32126,32125,0.4594,0.0,0.0,0.0,1.0,1.0,0.0,non
32803,32802,6.5224,7.7016,0.0,0.0,1.0,1.0,0.0,non
16430,16429,16.7521,19.9342,0.0,0.0,1.0,1.0,0.3125,non
35129,35128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
29912,29911,2.5779,1.3019,0.0,0.0,1.0,1.0,0.0,non
29426,29425,0.1805,0.0,0.0,0.0,1.0,1.0,0.0,non
25162,25161,0.4468,0.0,0.0,0.0,1.0,1.0,0.0,non
28193,28192,23.5492,34.2657,0.0,1.0,1.0,1.0,0.0,non
16672,16671,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
29126,29125,2.759,0.0,0.0,0.0,1.0,1.0,0.0,non
10856,10855,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
31732,31731,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
10798,10797,0.4892,0.0,0.0,0.0,1.0,1.0,0.3125,non
20834,20833,1.4365,0.0,0.0,0.0,1.0,1.0,0.0,non
16680,16679,1.4185,0.0,0.0,0.0,0.0,1.0,0.0,non
