Bug 1,Bug 2,Ch 11,Ch 21,Ch 31,Ch 41,Ch 51,Ch 61,Ch 71,Ch 81,Ch 91,Ch 101,Ch 111,Ch 121,Ch 12,Ch 22,Ch 32,Ch 42,Ch 52,Ch 62,Ch 72,Ch 82,Ch 92,Ch 102,Ch 112,Ch 122,cosine_similarity,class
13413,13309,0.31,6.67,4.66,3.6,1.08,11.04,5.18,1.02,1.08,2.78,3.07,0.55,1.5,10.88,7.07,3.08,4.53,10.36,8.22,3.38,2.91,4.44,6.51,2.77,0.939,dup
13380,12175,1.96,7.93,5.0,4.26,2.64,8.63,7.06,2.57,1.6,1.73,3.73,1.73,0.0,6.52,4.17,0.0,0.0,3.91,2.17,1.08,0.0,3.13,2.82,1.61,0.865,dup
13380,10524,1.96,7.93,5.0,4.26,2.64,8.63,7.06,2.57,1.6,1.73,3.73,1.73,0.0,2.48,2.8,2.26,0.77,7.8,4.02,1.51,1.0,3.05,2.93,2.15,0.915,dup
13380,9010,1.96,7.93,5.0,4.26,2.64,8.63,7.06,2.57,1.6,1.73,3.73,1.73,0.62,4.97,6.71,2.76,2.78,8.8,5.16,2.08,1.56,4.4,5.08,2.57,0.944,dup
13380,8769,1.96,7.93,5.0,4.26,2.64,8.63,7.06,2.57,1.6,1.73,3.73,1.73,0.0,2.25,2.86,0.95,0.95,4.15,0.95,0.95,0.96,2.86,2.25,0.95,0.869,dup
13352,13351,0.84,5.25,4.68,3.69,5.19,9.11,6.93,1.34,1.8,4.56,5.96,1.29,0.99,5.76,4.97,3.76,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.985,dup
13332,13331,1.09,8.8,2.58,0.41,4.42,10.79,6.2,3.47,1.9,4.33,5.34,4.51,1.09,8.8,2.58,0.41,4.42,10.79,6.2,3.47,1.9,4.33,5.34,4.51,1.0,dup
13326,13314,0.76,3.63,1.31,0.76,1.31,2.74,1.78,0.76,0.55,0.76,4.01,0.76,1.18,10.88,7.19,4.53,5.33,13.28,5.2,3.36,1.34,3.61,10.54,3.99,0.959,dup
13323,13322,0.69,4.07,1.93,1.43,0.72,8.4,1.64,0.72,1.14,2.73,2.29,2.22,0.69,4.07,1.93,1.43,0.72,8.4,1.64,0.72,1.14,2.73,2.29,2.22,1.0,dup
13323,13321,0.69,4.07,1.93,1.43,0.72,8.4,1.64,0.72,1.14,2.73,2.29,2.22,0.69,4.07,1.93,1.43,0.72,8.35,1.64,0.72,1.14,2.73,2.29,2.22,1.0,dup
13322,13321,0.69,4.07,1.93,1.43,0.72,8.4,1.64,0.72,1.14,2.73,2.29,2.22,0.69,4.07,1.93,1.43,0.72,8.35,1.64,0.72,1.14,2.73,2.29,2.22,1.0,dup
13248,13247,0.42,4.03,4.56,3.32,1.39,5.97,5.16,2.04,2.55,4.14,4.08,2.54,0.42,4.03,4.56,3.32,1.39,5.97,5.16,2.04,2.55,4.14,4.08,2.54,1.0,dup
13248,13246,0.42,4.03,4.56,3.32,1.39,5.97,5.16,2.04,2.55,4.14,4.08,2.54,0.42,4.03,4.56,3.32,1.39,5.97,5.16,2.04,2.55,4.14,4.08,2.54,1.0,dup
13247,13246,0.42,4.03,4.56,3.32,1.39,5.97,5.16,2.04,2.55,4.14,4.08,2.54,0.42,4.03,4.56,3.32,1.39,5.97,5.16,2.04,2.55,4.14,4.08,2.54,1.0,dup
13167,225,0.0,5.5,2.63,6.95,5.73,8.18,7.24,3.58,1.9,2.63,8.52,1.9,0.0,5.36,4.65,6.8,5.58,10.0,7.05,3.5,1.88,2.6,8.35,1.88,0.991,dup
13142,11048,0.9,5.48,2.94,2.32,1.85,9.58,8.19,3.09,2.91,3.84,5.37,1.44,0.0,4.84,0.0,1.97,0.0,1.08,2.39,2.57,1.08,1.49,1.08,1.08,0.759,dup
13142,11045,0.9,5.48,2.94,2.32,1.85,9.58,8.19,3.09,2.91,3.84,5.37,1.44,2.35,10.7,6.49,6.62,5.86,13.28,9.56,4.63,3.93,6.17,7.28,3.69,0.967,dup
13142,9540,0.9,5.48,2.94,2.32,1.85,9.58,8.19,3.09,2.91,3.84,5.37,1.44,2.26,6.0,6.67,4.35,2.69,5.61,7.57,3.83,2.31,4.45,4.28,1.21,0.926,dup
13142,9027,0.9,5.48,2.94,2.32,1.85,9.58,8.19,3.09,2.91,3.84,5.37,1.44,1.22,6.72,3.65,4.05,3.22,7.98,5.85,2.01,2.25,3.26,3.01,1.78,0.959,dup
13142,4991,0.9,5.48,2.94,2.32,1.85,9.58,8.19,3.09,2.91,3.84,5.37,1.44,0.98,4.11,2.44,2.2,2.44,5.58,5.52,3.31,2.01,3.92,4.8,2.2,0.973,dup
13136,13135,1.61,6.87,3.5,5.6,5.05,9.28,4.44,0.0,1.78,1.78,2.76,1.33,1.68,7.07,3.55,5.76,5.17,9.59,4.55,0.0,1.82,1.82,2.83,1.34,1.0,dup
13116,13109,0.36,8.66,10.45,6.45,6.24,16.91,5.74,5.07,3.69,3.21,6.9,4.14,0.86,3.33,3.33,1.95,1.95,7.02,3.33,0.86,0.0,1.95,2.68,0.86,0.965,dup
13092,3720,0.52,5.83,5.56,5.11,3.24,7.88,6.37,1.47,1.39,7.28,4.2,4.06,0.1,2.98,1.92,1.72,1.38,3.68,3.19,0.99,2.17,1.52,2.03,1.7,0.944,dup
13092,2021,0.52,5.83,5.56,5.11,3.24,7.88,6.37,1.47,1.39,7.28,4.2,4.06,2.47,5.26,6.19,3.33,2.23,7.94,4.31,1.2,1.2,3.54,3.33,4.38,0.957,dup
13061,13033,2.56,6.24,7.14,3.47,4.08,6.13,6.78,2.64,3.8,3.47,5.37,4.24,1.6,6.3,6.34,2.33,2.33,8.08,5.35,1.6,1.61,1.48,4.73,2.33,0.958,dup
13061,13003,2.56,6.24,7.14,3.47,4.08,6.13,6.78,2.64,3.8,3.47,5.37,4.24,2.78,7.18,8.5,3.87,5.97,10.33,7.89,3.81,3.41,4.95,9.13,4.17,0.982,dup
13033,13003,1.6,6.3,6.34,2.33,2.33,8.08,5.35,1.6,1.61,1.48,4.73,2.33,2.78,7.18,8.5,3.87,5.97,10.33,7.89,3.81,3.41,4.95,9.13,4.17,0.969,dup
13016,5487,0.55,4.39,4.25,2.05,1.34,9.33,6.56,1.5,0.8,1.34,3.09,0.26,1.82,6.5,6.74,5.57,5.57,8.69,8.17,1.96,1.96,3.62,5.54,2.7,0.926,dup
13012,13011,0.52,6.55,3.7,2.14,2.89,12.2,5.02,2.2,1.23,1.23,4.22,1.95,0.52,6.55,3.7,2.14,2.89,12.2,5.02,2.2,1.23,1.23,4.22,1.95,1.0,dup
12990,12989,2.21,6.2,6.64,3.74,3.85,11.08,6.3,1.85,3.25,5.31,6.93,2.38,0.97,5.82,4.32,2.45,2.8,8.8,5.2,1.62,2.8,4.22,5.14,2.29,0.993,dup
12986,12985,1.29,2.29,1.09,1.29,0.0,3.93,2.38,1.0,1.09,0.0,0.0,0.0,1.67,9.16,7.12,3.45,3.86,11.51,8.9,2.82,3.61,2.74,8.48,2.45,0.859,dup
12981,12420,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.981,dup
12981,9045,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.0,5.89,4.18,3.23,3.6,8.72,6.48,2.69,1.06,2.89,2.48,2.51,0.961,dup
12981,8902,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.9,3.39,1.93,3.39,1.93,1.93,1.93,0.9,0.0,0.9,2.37,0.9,0.84,dup
12981,8103,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.43,4.57,5.27,2.79,3.4,6.71,3.83,1.64,2.36,4.16,3.07,1.79,0.98,dup
12981,6283,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.0,7.53,6.7,5.51,5.94,5.42,6.51,2.38,2.22,3.64,2.65,3.64,0.951,dup
12981,4153,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.0,7.28,5.62,4.11,4.81,9.6,6.44,1.67,1.68,4.67,4.95,2.87,0.972,dup
12981,3029,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.858,dup
12981,3027,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.858,dup
12981,1618,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.0,7.02,8.18,4.93,3.36,10.44,7.62,1.84,2.19,3.53,5.03,1.94,0.969,dup
12878,4662,0.0,4.95,0.54,2.94,0.0,4.52,4.16,0.0,1.32,0.79,0.0,0.0,0.0,3.58,1.5,1.5,1.5,1.5,3.58,0.0,1.5,1.5,1.5,1.5,0.843,dup
12878,4630,0.0,4.95,0.54,2.94,0.0,4.52,4.16,0.0,1.32,0.79,0.0,0.0,0.0,3.07,0.0,1.51,0.0,1.7,4.07,0.0,0.0,1.7,1.01,0.0,0.898,dup
12878,1128,0.0,4.95,0.54,2.94,0.0,4.52,4.16,0.0,1.32,0.79,0.0,0.0,0.0,4.44,0.0,1.89,0.0,2.31,4.86,0.0,0.0,0.98,0.0,0.0,0.943,dup
12793,12789,0.0,12.11,4.17,3.68,4.81,15.15,10.3,3.46,2.41,1.32,8.27,1.2,1.15,9.95,6.42,3.0,5.08,11.3,8.48,2.04,3.47,4.3,9.09,2.75,0.966,dup
12793,12788,0.0,12.11,4.17,3.68,4.81,15.15,10.3,3.46,2.41,1.32,8.27,1.2,0.0,12.11,4.17,3.68,4.81,15.15,10.3,3.46,2.41,1.32,8.27,1.2,1.0,dup
12793,12787,0.0,12.11,4.17,3.68,4.81,15.15,10.3,3.46,2.41,1.32,8.27,1.2,0.0,12.21,4.2,3.68,4.87,15.24,10.34,3.46,2.41,1.32,8.36,1.2,1.0,dup
12790,12786,2.82,10.13,3.97,5.57,3.97,12.25,6.93,4.05,5.06,3.97,1.41,3.26,2.81,10.81,3.95,5.53,3.95,12.16,7.63,4.03,5.04,3.95,1.4,3.24,0.999,dup
12789,12788,1.15,9.95,6.42,3.0,5.08,11.3,8.48,2.04,3.47,4.3,9.09,2.75,0.0,12.11,4.17,3.68,4.81,15.15,10.3,3.46,2.41,1.32,8.27,1.2,0.966,dup
12789,12787,1.15,9.95,6.42,3.0,5.08,11.3,8.48,2.04,3.47,4.3,9.09,2.75,0.0,12.21,4.2,3.68,4.87,15.24,10.34,3.46,2.41,1.32,8.36,1.2,0.966,dup
12788,12787,0.0,12.11,4.17,3.68,4.81,15.15,10.3,3.46,2.41,1.32,8.27,1.2,0.0,12.21,4.2,3.68,4.87,15.24,10.34,3.46,2.41,1.32,8.36,1.2,1.0,dup
12771,9312,2.6,7.34,4.21,7.04,2.43,7.01,10.27,0.98,4.52,4.15,6.22,3.42,0.53,6.53,4.68,5.19,3.64,9.84,4.1,2.67,1.68,3.82,6.09,3.42,0.907,dup
12758,12757,1.32,4.32,4.18,1.32,1.32,5.0,2.29,0.79,5.1,3.24,1.32,1.32,1.32,4.32,4.18,1.32,1.32,5.0,2.29,0.79,5.1,3.24,1.32,1.32,1.0,dup
12747,12746,0.8,6.97,4.38,3.3,3.15,6.05,4.46,1.31,1.92,2.73,4.5,1.31,0.8,6.97,4.38,3.3,3.15,6.05,4.46,1.31,1.92,2.73,4.5,1.31,1.0,dup
12740,4567,2.79,11.06,10.39,8.81,7.46,13.75,8.67,5.3,5.44,6.16,10.4,5.15,1.62,5.22,6.23,3.72,7.28,12.95,3.93,0.33,4.32,3.98,8.0,2.08,0.943,dup
12736,12735,0.79,7.64,3.31,3.0,2.6,7.91,4.71,4.58,0.79,2.28,6.61,1.06,0.79,7.64,3.31,3.0,2.6,7.91,4.71,4.58,0.79,2.28,6.61,1.06,1.0,dup
12723,12722,0.0,1.14,0.0,2.46,0.0,0.95,6.12,0.0,0.0,0.0,2.27,0.0,0.0,1.14,0.0,2.46,0.0,0.95,6.12,0.0,0.0,0.0,2.27,0.0,1.0,dup
12707,12706,3.3,10.18,5.73,6.72,3.45,12.27,7.87,4.07,4.42,5.75,6.74,3.53,3.3,10.18,5.73,6.72,3.45,12.27,7.87,4.07,4.42,5.75,6.74,3.53,1.0,dup
12692,12691,0.27,8.4,4.36,2.67,4.09,8.5,4.43,0.83,0.47,2.6,6.3,2.51,0.27,8.39,4.35,2.67,4.09,8.49,4.43,0.83,0.47,2.6,6.29,2.51,1.0,dup
12661,12660,0.55,6.97,3.43,2.02,2.02,5.58,4.69,1.46,1.18,2.02,3.43,1.18,0.55,6.97,3.43,2.02,2.02,5.58,4.69,1.46,1.18,2.02,3.43,1.18,1.0,dup
12629,4619,0.0,6.16,3.08,0.73,2.24,5.31,3.12,1.74,0.65,3.46,4.11,1.74,1.27,6.13,4.91,2.43,3.11,5.71,4.2,3.73,1.63,5.13,4.2,4.2,0.958,dup
12629,979,0.0,6.16,3.08,0.73,2.24,5.31,3.12,1.74,0.65,3.46,4.11,1.74,0.0,7.02,3.84,2.28,2.75,7.11,3.17,4.91,3.05,5.68,8.27,4.91,0.949,dup
12624,12623,0.9,5.75,4.83,2.96,3.96,8.91,5.54,1.73,2.85,3.92,5.56,2.15,0.9,5.75,4.83,2.96,3.96,8.91,5.54,1.73,2.85,3.92,5.56,2.15,1.0,dup
12605,12592,0.0,5.08,3.78,2.22,0.29,9.98,5.39,1.85,0.0,0.67,5.1,0.29,0.35,8.85,3.97,3.31,1.89,8.03,5.2,1.98,2.48,3.86,4.53,2.29,0.911,dup
12605,12094,0.0,5.08,3.78,2.22,0.29,9.98,5.39,1.85,0.0,0.67,5.1,0.29,1.05,9.82,4.79,6.19,2.88,12.18,7.39,0.87,1.14,4.31,4.93,1.0,0.941,dup
12605,11838,0.0,5.08,3.78,2.22,0.29,9.98,5.39,1.85,0.0,0.67,5.1,0.29,0.77,8.44,5.15,6.85,4.03,12.34,7.42,1.84,2.99,5.02,7.09,2.86,0.928,dup
12605,11385,0.0,5.08,3.78,2.22,0.29,9.98,5.39,1.85,0.0,0.67,5.1,0.29,0.43,8.04,5.76,2.92,4.4,9.81,7.65,4.22,5.22,4.49,7.94,3.49,0.894,dup
12605,10087,0.0,5.08,3.78,2.22,0.29,9.98,5.39,1.85,0.0,0.67,5.1,0.29,0.0,4.03,3.21,3.44,2.34,6.28,5.09,0.25,0.0,1.74,1.93,1.06,0.924,dup
12605,9392,0.0,5.08,3.78,2.22,0.29,9.98,5.39,1.85,0.0,0.67,5.1,0.29,0.0,9.01,2.57,2.7,1.88,6.0,5.05,1.25,1.36,2.2,3.1,0.87,0.886,dup
12592,12094,0.35,8.85,3.97,3.31,1.89,8.03,5.2,1.98,2.48,3.86,4.53,2.29,1.05,9.82,4.79,6.19,2.88,12.18,7.39,0.87,1.14,4.31,4.93,1.0,0.973,dup
12592,11838,0.35,8.85,3.97,3.31,1.89,8.03,5.2,1.98,2.48,3.86,4.53,2.29,0.77,8.44,5.15,6.85,4.03,12.34,7.42,1.84,2.99,5.02,7.09,2.86,0.973,dup
12592,11385,0.35,8.85,3.97,3.31,1.89,8.03,5.2,1.98,2.48,3.86,4.53,2.29,0.43,8.04,5.76,2.92,4.4,9.81,7.65,4.22,5.22,4.49,7.94,3.49,0.964,dup
12592,10087,0.35,8.85,3.97,3.31,1.89,8.03,5.2,1.98,2.48,3.86,4.53,2.29,0.0,4.03,3.21,3.44,2.34,6.28,5.09,0.25,0.0,1.74,1.93,1.06,0.93,dup
12592,9392,0.35,8.85,3.97,3.31,1.89,8.03,5.2,1.98,2.48,3.86,4.53,2.29,0.0,9.01,2.57,2.7,1.88,6.0,5.05,1.25,1.36,2.2,3.1,0.87,0.978,dup
12586,4027,2.47,7.9,7.38,6.03,7.04,15.0,8.69,2.81,4.4,5.82,8.59,3.49,0.92,4.8,5.23,2.95,2.75,11.54,7.36,1.14,4.11,4.94,4.73,1.52,0.976,dup
12567,12566,0.69,7.36,4.46,4.12,4.33,9.59,8.26,1.49,2.05,7.82,4.76,0.69,0.69,7.36,4.46,4.12,4.33,9.59,8.26,1.49,2.05,7.82,4.76,0.69,1.0,dup
12562,12561,0.62,6.76,4.97,2.96,4.25,11.16,6.14,2.04,2.49,6.02,7.35,1.67,0.62,7.93,5.88,3.87,4.25,12.53,7.04,2.94,2.49,6.02,8.53,1.67,0.998,dup
12562,12560,0.62,6.76,4.97,2.96,4.25,11.16,6.14,2.04,2.49,6.02,7.35,1.67,3.15,8.31,9.38,5.95,5.58,13.96,8.31,3.93,3.96,6.07,9.84,3.65,0.981,dup
12562,12559,0.62,6.76,4.97,2.96,4.25,11.16,6.14,2.04,2.49,6.02,7.35,1.67,0.62,7.89,5.85,3.84,4.25,12.47,7.01,2.92,2.49,6.02,8.49,1.67,0.998,dup
12561,12560,0.62,7.93,5.88,3.87,4.25,12.53,7.04,2.94,2.49,6.02,8.53,1.67,3.15,8.31,9.38,5.95,5.58,13.96,8.31,3.93,3.96,6.07,9.84,3.65,0.984,dup
12561,12559,0.62,7.93,5.88,3.87,4.25,12.53,7.04,2.94,2.49,6.02,8.53,1.67,0.62,7.89,5.85,3.84,4.25,12.47,7.01,2.92,2.49,6.02,8.49,1.67,1.0,dup
12560,12559,3.15,8.31,9.38,5.95,5.58,13.96,8.31,3.93,3.96,6.07,9.84,3.65,0.62,7.89,5.85,3.84,4.25,12.47,7.01,2.92,2.49,6.02,8.49,1.67,0.984,dup
12530,11907,0.0,5.47,3.57,4.0,2.28,9.13,3.94,0.59,1.68,2.76,2.61,0.94,0.0,6.93,5.4,2.96,1.74,9.1,5.22,1.55,1.11,1.83,1.83,0.92,0.974,dup
12530,11688,0.0,5.47,3.57,4.0,2.28,9.13,3.94,0.59,1.68,2.76,2.61,0.94,0.0,2.26,1.92,2.85,1.33,3.07,2.85,0.0,0.0,1.92,0.59,0.0,0.934,dup
12530,7798,0.0,5.47,3.57,4.0,2.28,9.13,3.94,0.59,1.68,2.76,2.61,0.94,0.9,7.25,6.3,4.71,3.45,9.85,7.64,1.73,3.43,5.77,6.13,2.14,0.96,dup
12530,6574,0.0,5.47,3.57,4.0,2.28,9.13,3.94,0.59,1.68,2.76,2.61,0.94,0.0,9.46,6.36,7.56,3.68,11.37,6.83,2.43,1.32,6.1,6.96,3.61,0.966,dup
12530,5669,0.0,5.47,3.57,4.0,2.28,9.13,3.94,0.59,1.68,2.76,2.61,0.94,1.55,8.43,5.65,5.68,2.65,8.36,7.88,0.99,1.74,4.7,6.19,1.5,0.948,dup
12518,12517,1.37,4.39,4.95,4.36,1.6,4.31,6.48,0.67,2.21,2.09,2.59,0.0,0.69,9.43,10.31,5.59,5.53,10.76,11.14,2.22,3.31,5.33,10.35,2.99,0.948,dup
12488,12487,2.4,11.14,7.01,9.24,4.49,11.98,8.82,3.42,4.03,6.71,8.51,4.25,2.4,11.14,7.01,9.24,4.49,11.98,8.82,3.42,4.03,6.71,8.51,4.25,1.0,dup
12485,12484,0.0,2.31,1.51,0.34,0.34,2.08,0.79,0.0,0.34,0.91,1.62,0.0,0.0,2.31,1.51,0.34,0.34,2.08,0.79,0.0,0.34,0.91,1.62,0.0,1.0,dup
12450,11793,2.04,10.2,4.8,5.6,4.44,12.45,8.86,2.43,2.03,2.97,6.51,2.14,0.0,2.41,0.0,0.0,0.0,2.35,1.44,0.0,0.0,0.0,0.0,0.0,0.829,dup
12420,9045,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.0,5.89,4.18,3.23,3.6,8.72,6.48,2.69,1.06,2.89,2.48,2.51,0.972,dup
12420,8902,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.9,3.39,1.93,3.39,1.93,1.93,1.93,0.9,0.0,0.9,2.37,0.9,0.914,dup
12420,8103,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.43,4.57,5.27,2.79,3.4,6.71,3.83,1.64,2.36,4.16,3.07,1.79,0.982,dup
12420,6283,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.0,7.53,6.7,5.51,5.94,5.42,6.51,2.38,2.22,3.64,2.65,3.64,0.978,dup
12420,4153,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.0,7.28,5.62,4.11,4.81,9.6,6.44,1.67,1.68,4.67,4.95,2.87,0.989,dup
12420,3029,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.872,dup
12420,3027,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.872,dup
12420,1618,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.0,7.02,8.18,4.93,3.36,10.44,7.62,1.84,2.19,3.53,5.03,1.94,0.974,dup
12417,12415,0.89,6.55,4.97,2.87,3.98,7.08,4.66,1.46,2.1,4.25,3.88,2.29,0.89,6.55,4.97,2.87,3.98,7.08,4.66,1.46,2.1,4.25,3.88,2.29,1.0,dup
12379,8394,1.08,4.86,4.48,4.48,0.0,7.88,5.94,0.0,1.46,1.08,2.54,0.0,0.69,2.64,2.64,2.64,2.64,2.64,2.64,1.75,0.69,2.58,0.98,1.75,0.811,dup
12371,12370,0.0,0.8,0.8,0.0,0.0,0.8,0.8,0.8,0.0,0.8,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.8,0.8,0.8,0.0,0.8,0.8,0.8,1.0,dup
12350,12349,0.0,2.31,2.81,2.7,0.71,2.58,1.73,0.71,0.71,1.73,3.33,1.2,0.0,2.31,2.81,2.7,0.71,2.58,1.73,0.71,0.71,1.73,3.33,1.2,1.0,dup
12338,12337,0.77,6.94,4.27,2.41,3.37,10.53,6.72,1.77,3.86,3.62,7.59,2.45,0.77,6.94,4.27,2.41,3.37,10.53,6.72,1.77,3.86,3.62,7.59,2.45,1.0,dup
12278,12277,0.0,4.8,2.57,1.81,1.81,3.67,2.95,2.15,0.91,2.58,3.33,1.14,0.0,4.8,2.57,1.81,1.81,3.67,2.95,2.15,0.91,2.58,3.33,1.14,1.0,dup
12202,12201,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12202,12200,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12202,12199,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12202,12198,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12201,12200,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12201,12199,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12201,12198,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12200,12199,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12200,12198,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12199,12198,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.08,8.99,5.71,4.1,2.47,9.13,7.15,3.8,5.32,2.64,6.06,3.19,1.0,dup
12187,12186,0.76,6.38,1.49,1.49,2.73,7.42,3.27,1.49,1.0,3.68,3.17,0.76,0.76,6.7,1.81,1.81,3.05,7.74,3.59,1.81,1.0,4.01,3.49,1.08,0.999,dup
12175,10524,0.0,6.52,4.17,0.0,0.0,3.91,2.17,1.08,0.0,3.13,2.82,1.61,0.0,2.48,2.8,2.26,0.77,7.8,4.02,1.51,1.0,3.05,2.93,2.15,0.807,dup
12175,9010,0.0,6.52,4.17,0.0,0.0,3.91,2.17,1.08,0.0,3.13,2.82,1.61,0.62,4.97,6.71,2.76,2.78,8.8,5.16,2.08,1.56,4.4,5.08,2.57,0.886,dup
12175,8769,0.0,6.52,4.17,0.0,0.0,3.91,2.17,1.08,0.0,3.13,2.82,1.61,0.0,2.25,2.86,0.95,0.95,4.15,0.95,0.95,0.96,2.86,2.25,0.95,0.889,dup
12138,12137,0.0,4.82,3.38,2.19,0.53,3.62,3.07,0.76,1.11,2.84,2.49,0.5,0.0,4.82,3.38,2.19,0.53,3.62,3.07,0.76,1.11,2.84,2.49,0.5,1.0,dup
12115,12114,0.0,5.48,3.48,2.23,2.15,4.9,3.52,1.81,1.34,2.15,2.85,1.14,0.0,5.48,3.48,2.23,2.15,4.9,3.52,1.81,1.34,2.15,2.85,1.14,1.0,dup
12107,12106,0.64,11.74,6.74,4.45,6.02,16.52,8.14,1.72,2.54,3.65,8.91,1.75,0.64,11.74,6.74,4.45,6.02,16.52,8.14,1.72,2.54,3.65,8.91,1.75,1.0,dup
12094,11838,1.05,9.82,4.79,6.19,2.88,12.18,7.39,0.87,1.14,4.31,4.93,1.0,0.77,8.44,5.15,6.85,4.03,12.34,7.42,1.84,2.99,5.02,7.09,2.86,0.982,dup
12094,11385,1.05,9.82,4.79,6.19,2.88,12.18,7.39,0.87,1.14,4.31,4.93,1.0,0.43,8.04,5.76,2.92,4.4,9.81,7.65,4.22,5.22,4.49,7.94,3.49,0.921,dup
12094,10087,1.05,9.82,4.79,6.19,2.88,12.18,7.39,0.87,1.14,4.31,4.93,1.0,0.0,4.03,3.21,3.44,2.34,6.28,5.09,0.25,0.0,1.74,1.93,1.06,0.976,dup
12094,9392,1.05,9.82,4.79,6.19,2.88,12.18,7.39,0.87,1.14,4.31,4.93,1.0,0.0,9.01,2.57,2.7,1.88,6.0,5.05,1.25,1.36,2.2,3.1,0.87,0.959,dup
12078,12015,0.0,2.98,1.47,0.0,1.47,2.1,1.83,0.0,0.0,0.0,0.0,0.0,0.0,2.98,1.47,0.0,1.47,2.1,1.83,0.0,0.0,0.0,0.0,0.0,1.0,dup
