Bug 1,Bug 2,Ch 11,Ch 21,Ch 31,Ch 41,Ch 51,Ch 61,Ch 71,Ch 81,Ch 91,Ch 101,Ch 111,Ch 121,Ch 12,Ch 22,Ch 32,Ch 42,Ch 52,Ch 62,Ch 72,Ch 82,Ch 92,Ch 102,Ch 112,Ch 122,cosine_similarity,class
24220,5296,0.0,2.38,3.66,0.82,1.84,8.77,5.3,0.0,0.0,0.0,4.34,0.0,0.95,5.49,6.24,3.07,2.96,9.43,9.14,1.74,2.28,4.16,6.9,0.95,0.924,dup
24220,4116,0.0,2.38,3.66,0.82,1.84,8.77,5.3,0.0,0.0,0.0,4.34,0.0,0.0,9.39,9.67,4.57,3.27,14.35,10.19,2.49,3.39,4.36,7.1,2.59,0.924,dup
24192,23950,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.974,dup
24192,23899,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.935,dup
24192,20198,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,7.01,3.0,4.47,4.89,8.05,7.01,0.0,0.98,3.65,4.64,2.18,0.958,dup
24192,19691,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,4.03,1.84,3.66,2.7,2.7,4.03,0.89,0.86,0.89,0.86,0.89,0.9,dup
24192,19466,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,3.09,3.09,1.1,3.09,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.811,dup
24192,12981,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.979,dup
24192,12420,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.989,dup
24192,9045,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,5.89,4.18,3.23,3.6,8.72,6.48,2.69,1.06,2.89,2.48,2.51,0.962,dup
24192,8902,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.9,3.39,1.93,3.39,1.93,1.93,1.93,0.9,0.0,0.9,2.37,0.9,0.908,dup
24192,8103,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.43,4.57,5.27,2.79,3.4,6.71,3.83,1.64,2.36,4.16,3.07,1.79,0.986,dup
24192,6283,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,7.53,6.7,5.51,5.94,5.42,6.51,2.38,2.22,3.64,2.65,3.64,0.955,dup
24192,4153,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,7.28,5.62,4.11,4.81,9.6,6.44,1.67,1.68,4.67,4.95,2.87,0.989,dup
24192,3029,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.887,dup
24192,3027,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.887,dup
24192,1618,0.88,7.97,7.29,4.13,5.64,9.49,5.61,1.69,2.78,3.81,5.41,2.1,0.0,7.02,8.18,4.93,3.36,10.44,7.62,1.84,2.19,3.53,5.03,1.94,0.981,dup
24185,23279,0.94,8.3,4.57,2.81,4.01,10.1,5.11,4.09,2.59,4.39,4.69,2.3,0.56,2.82,0.69,1.07,1.17,5.19,3.72,0.69,1.76,1.83,3.47,0.69,0.933,dup
24162,17632,0.98,5.98,9.11,2.3,4.38,10.61,4.9,2.5,2.12,3.9,3.35,1.83,1.21,6.87,7.07,4.57,2.52,10.27,6.19,3.03,1.79,3.21,6.19,1.79,0.963,dup
24162,17273,0.98,5.98,9.11,2.3,4.38,10.61,4.9,2.5,2.12,3.9,3.35,1.83,1.21,6.47,6.68,4.18,2.12,9.04,4.96,2.45,1.21,2.63,4.77,1.21,0.968,dup
24156,22954,0.0,3.14,1.76,2.89,0.82,4.45,1.72,0.82,0.82,0.82,2.4,0.82,0.0,3.11,0.35,1.42,0.35,2.93,3.5,1.81,1.46,0.35,1.81,0.35,0.88,dup
24146,24145,0.89,9.66,8.42,5.67,5.63,11.58,5.27,2.32,2.2,2.26,4.96,3.07,0.89,9.66,8.42,5.67,5.63,11.58,5.27,2.32,2.2,2.26,4.96,3.07,1.0,dup
24124,19293,1.16,4.27,3.42,4.27,2.42,7.66,4.97,0.0,2.29,3.67,4.63,0.82,1.95,3.66,4.99,2.52,3.4,5.6,4.94,2.29,3.27,3.58,4.5,2.29,0.943,dup
24124,17535,1.16,4.27,3.42,4.27,2.42,7.66,4.97,0.0,2.29,3.67,4.63,0.82,1.69,8.98,4.37,4.38,3.69,8.57,6.22,2.38,0.57,2.95,6.04,3.56,0.941,dup
24124,17327,1.16,4.27,3.42,4.27,2.42,7.66,4.97,0.0,2.29,3.67,4.63,0.82,0.0,4.96,3.61,4.27,0.6,5.78,2.59,0.55,1.92,2.15,3.83,1.15,0.959,dup
24119,24117,0.71,9.64,4.26,5.28,2.9,12.33,6.42,3.79,3.22,2.78,5.62,4.01,3.15,7.58,8.48,5.05,5.58,11.31,7.41,3.03,3.96,6.07,8.18,3.65,0.946,dup
24067,5343,2.84,7.34,4.74,4.0,5.18,14.1,7.16,2.97,1.3,2.32,7.75,3.65,0.0,3.37,2.54,1.53,0.9,2.23,1.53,0.0,0.0,1.53,1.6,0.0,0.851,dup
24066,20589,1.85,8.14,2.08,2.5,1.02,8.14,3.46,0.55,1.02,4.08,3.18,1.02,1.48,16.55,8.28,9.86,7.35,17.65,11.06,7.12,7.44,3.67,9.44,6.14,0.916,dup
24017,23534,1.35,9.9,4.89,4.42,1.97,9.35,4.46,0.29,1.01,5.49,7.49,1.29,0.53,6.72,3.86,3.2,2.48,6.49,3.78,2.22,2.21,2.84,4.23,2.61,0.961,dup
23971,1030,0.0,3.73,0.69,0.69,2.45,4.6,2.76,0.0,0.0,0.0,0.62,0.0,0.71,7.94,6.54,3.67,6.05,8.94,7.9,0.53,0.53,2.01,6.72,1.35,0.896,dup
23950,23899,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.948,dup
23950,20198,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,7.01,3.0,4.47,4.89,8.05,7.01,0.0,0.98,3.65,4.64,2.18,0.979,dup
23950,19691,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,4.03,1.84,3.66,2.7,2.7,4.03,0.89,0.86,0.89,0.86,0.89,0.937,dup
23950,19466,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,3.09,3.09,1.1,3.09,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.739,dup
23950,12981,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.959,dup
23950,12420,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.984,dup
23950,9045,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,5.89,4.18,3.23,3.6,8.72,6.48,2.69,1.06,2.89,2.48,2.51,0.986,dup
23950,8902,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.9,3.39,1.93,3.39,1.93,1.93,1.93,0.9,0.0,0.9,2.37,0.9,0.894,dup
23950,8103,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.43,4.57,5.27,2.79,3.4,6.71,3.83,1.64,2.36,4.16,3.07,1.79,0.967,dup
23950,6283,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,7.53,6.7,5.51,5.94,5.42,6.51,2.38,2.22,3.64,2.65,3.64,0.954,dup
23950,4153,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,7.28,5.62,4.11,4.81,9.6,6.44,1.67,1.68,4.67,4.95,2.87,0.987,dup
23950,3029,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.828,dup
23950,3027,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.828,dup
23950,1618,0.35,5.53,3.95,3.59,4.09,7.44,6.93,2.04,2.15,3.09,3.75,2.0,0.0,7.02,8.18,4.93,3.36,10.44,7.62,1.84,2.19,3.53,5.03,1.94,0.976,dup
23899,20198,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,7.01,3.0,4.47,4.89,8.05,7.01,0.0,0.98,3.65,4.64,2.18,0.919,dup
23899,19691,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,4.03,1.84,3.66,2.7,2.7,4.03,0.89,0.86,0.89,0.86,0.89,0.869,dup
23899,19466,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,3.09,3.09,1.1,3.09,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.696,dup
23899,12981,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,5.15,6.87,1.89,4.93,7.67,5.03,1.68,2.08,2.98,2.94,2.95,0.94,dup
23899,12420,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,8.1,7.84,5.7,7.69,10.09,7.81,2.9,2.66,4.77,5.55,3.63,0.937,dup
23899,9045,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,5.89,4.18,3.23,3.6,8.72,6.48,2.69,1.06,2.89,2.48,2.51,0.976,dup
23899,8902,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.9,3.39,1.93,3.39,1.93,1.93,1.93,0.9,0.0,0.9,2.37,0.9,0.801,dup
23899,8103,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.43,4.57,5.27,2.79,3.4,6.71,3.83,1.64,2.36,4.16,3.07,1.79,0.941,dup
23899,6283,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,7.53,6.7,5.51,5.94,5.42,6.51,2.38,2.22,3.64,2.65,3.64,0.888,dup
23899,4153,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,7.28,5.62,4.11,4.81,9.6,6.44,1.67,1.68,4.67,4.95,2.87,0.95,dup
23899,3029,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.783,dup
23899,3027,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,6.44,3.98,2.04,3.94,2.85,2.0,0.26,0.0,0.26,1.08,0.26,0.783,dup
23899,1618,0.0,3.7,2.96,2.64,2.64,7.99,3.7,1.77,1.6,1.77,0.83,1.77,0.0,7.02,8.18,4.93,3.36,10.44,7.62,1.84,2.19,3.53,5.03,1.94,0.946,dup
23890,19195,1.93,9.09,11.5,5.32,7.11,9.95,8.96,3.45,2.3,5.63,11.75,3.52,1.76,9.93,9.6,5.15,3.88,10.39,6.58,1.22,1.42,2.09,5.17,1.41,0.947,dup
23734,23467,0.0,4.74,2.08,1.76,2.39,5.4,4.54,0.95,1.64,2.08,4.27,0.0,0.0,3.24,1.47,0.0,0.0,2.41,3.13,0.0,0.72,0.0,0.94,0.0,0.884,dup
23734,22943,0.0,4.74,2.08,1.76,2.39,5.4,4.54,0.95,1.64,2.08,4.27,0.0,0.0,4.75,5.45,0.69,1.13,6.46,7.15,2.08,3.78,2.77,2.77,1.13,0.918,dup
23685,23076,3.35,12.27,10.14,5.81,8.36,14.09,7.68,3.77,2.23,3.92,9.32,5.78,1.74,7.3,8.22,1.74,6.42,6.75,4.42,1.48,0.0,3.11,6.47,2.44,0.97,dup
23671,22021,0.0,3.51,1.74,1.74,2.17,4.6,2.73,0.0,0.98,1.74,0.76,1.08,0.58,6.26,1.62,4.13,2.82,7.97,4.47,1.74,0.77,2.21,2.19,2.69,0.97,dup
23607,9886,0.0,2.82,1.88,2.82,1.88,6.37,4.43,2.82,0.0,1.29,3.6,0.22,0.0,6.25,3.92,1.75,2.1,4.26,4.94,1.87,0.65,0.65,3.38,0.65,0.897,dup
23553,23436,0.51,1.1,1.1,1.1,1.1,5.11,2.09,0.58,1.1,1.1,2.09,1.1,0.0,1.54,1.54,0.0,0.0,3.58,2.57,0.0,0.0,0.0,2.57,0.0,0.882,dup
23553,22365,0.51,1.1,1.1,1.1,1.1,5.11,2.09,0.58,1.1,1.1,2.09,1.1,0.0,4.47,2.81,0.58,0.58,8.7,2.78,0.22,0.36,1.0,3.12,0.56,0.929,dup
23553,6198,0.51,1.1,1.1,1.1,1.1,5.11,2.09,0.58,1.1,1.1,2.09,1.1,0.39,5.58,2.49,1.72,0.98,9.91,7.46,1.19,1.73,2.7,4.15,0.98,0.941,dup
23553,5296,0.51,1.1,1.1,1.1,1.1,5.11,2.09,0.58,1.1,1.1,2.09,1.1,0.95,5.49,6.24,3.07,2.96,9.43,9.14,1.74,2.28,4.16,6.9,0.95,0.915,dup
23553,4116,0.51,1.1,1.1,1.1,1.1,5.11,2.09,0.58,1.1,1.1,2.09,1.1,0.0,9.39,9.67,4.57,3.27,14.35,10.19,2.49,3.39,4.36,7.1,2.59,0.923,dup
23532,23082,0.99,8.21,4.97,3.44,3.84,9.6,6.22,1.93,4.32,4.37,6.99,2.52,0.0,3.13,1.15,0.0,1.35,2.49,2.64,0.0,0.0,1.15,2.06,0.0,0.919,dup
23467,22943,0.0,3.24,1.47,0.0,0.0,2.41,3.13,0.0,0.72,0.0,0.94,0.0,0.0,4.75,5.45,0.69,1.13,6.46,7.15,2.08,3.78,2.77,2.77,1.13,0.907,dup
23436,22365,0.0,1.54,1.54,0.0,0.0,3.58,2.57,0.0,0.0,0.0,2.57,0.0,0.0,4.47,2.81,0.58,0.58,8.7,2.78,0.22,0.36,1.0,3.12,0.56,0.934,dup
23436,6198,0.0,1.54,1.54,0.0,0.0,3.58,2.57,0.0,0.0,0.0,2.57,0.0,0.39,5.58,2.49,1.72,0.98,9.91,7.46,1.19,1.73,2.7,4.15,0.98,0.934,dup
23436,5296,0.0,1.54,1.54,0.0,0.0,3.58,2.57,0.0,0.0,0.0,2.57,0.0,0.95,5.49,6.24,3.07,2.96,9.43,9.14,1.74,2.28,4.16,6.9,0.95,0.917,dup
23436,4116,0.0,1.54,1.54,0.0,0.0,3.58,2.57,0.0,0.0,0.0,2.57,0.0,0.0,9.39,9.67,4.57,3.27,14.35,10.19,2.49,3.39,4.36,7.1,2.59,0.908,dup
23323,23322,0.0,0.83,0.0,0.03,0.04,0.88,0.67,0.04,0.61,1.79,0.88,0.26,0.0,0.83,0.0,0.03,0.04,0.88,0.67,0.04,0.61,1.79,0.88,0.26,1.0,dup
23316,19369,2.0,11.77,6.51,8.06,2.85,10.29,7.21,4.11,4.6,5.55,7.88,3.88,2.09,6.06,2.09,3.26,0.0,2.09,3.1,2.09,3.26,2.09,2.09,2.09,0.933,dup
23175,22961,0.95,3.34,2.29,1.83,1.57,6.68,4.03,1.19,0.95,1.83,1.89,1.19,0.0,7.48,4.12,3.53,3.39,11.91,7.58,1.65,2.26,4.16,8.01,1.54,0.966,dup
23141,22948,0.72,5.89,5.61,3.86,3.57,6.09,4.47,1.06,2.77,2.86,4.98,1.14,3.44,10.74,10.24,8.72,9.17,14.22,12.33,6.12,3.38,8.29,11.3,5.68,0.972,dup
23098,21051,0.7,4.85,4.52,4.82,3.38,8.87,8.24,1.58,1.84,5.58,5.69,2.15,2.9,14.44,7.17,8.68,8.29,17.67,12.03,4.81,3.47,9.46,11.57,5.57,0.975,dup
22952,9572,0.0,0.73,0.0,2.25,0.0,4.56,1.04,0.0,1.61,1.77,4.02,1.61,0.0,5.34,2.09,3.07,2.06,10.25,3.06,1.13,1.13,4.8,3.02,1.96,0.848,dup
22926,21046,1.6,8.78,3.56,6.16,2.51,10.74,7.06,3.51,2.29,5.61,4.12,1.39,1.45,7.76,4.7,3.96,3.48,12.22,8.07,3.83,3.6,4.7,7.73,3.7,0.965,dup
22898,20986,0.66,3.54,3.43,1.55,2.56,4.79,4.03,0.54,0.98,3.36,3.39,1.43,1.98,4.67,4.93,4.46,4.93,6.24,4.93,1.35,0.0,3.89,4.03,1.46,0.967,dup
22898,20395,0.66,3.54,3.43,1.55,2.56,4.79,4.03,0.54,0.98,3.36,3.39,1.43,0.65,7.33,3.76,6.27,4.68,11.28,6.52,3.28,4.14,5.46,4.55,4.72,0.943,dup
22898,20223,0.66,3.54,3.43,1.55,2.56,4.79,4.03,0.54,0.98,3.36,3.39,1.43,1.25,8.62,6.36,4.92,6.22,10.88,9.21,1.04,1.71,4.75,8.19,2.08,0.986,dup
22890,22889,3.32,8.35,7.72,7.41,7.4,12.37,9.35,3.49,3.11,6.99,13.36,5.39,3.32,8.35,7.72,7.41,7.4,12.37,9.35,3.49,3.11,6.99,13.36,5.39,1.0,dup
22866,22862,0.0,4.87,2.59,3.2,1.47,4.87,3.2,1.48,1.23,1.97,4.77,0.0,0.0,4.91,2.71,2.64,0.69,4.47,4.56,2.82,2.86,1.91,4.19,1.45,0.958,dup
22866,22501,0.0,4.87,2.59,3.2,1.47,4.87,3.2,1.48,1.23,1.97,4.77,0.0,3.43,11.23,8.7,7.53,5.6,17.26,11.46,4.89,1.59,6.99,12.1,4.22,0.964,dup
22862,22501,0.0,4.91,2.71,2.64,0.69,4.47,4.56,2.82,2.86,1.91,4.19,1.45,3.43,11.23,8.7,7.53,5.6,17.26,11.46,4.89,1.59,6.99,12.1,4.22,0.942,dup
22657,21817,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,1.11,1.31,2.42,1.62,1.62,1.62,1.11,0.0,0.0,1.62,1.62,0.0,0.901,dup
22657,21788,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,3.34,8.5,7.91,7.06,7.07,11.62,9.38,3.2,2.83,6.86,10.39,4.43,0.986,dup
22657,21778,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,0.0,3.41,3.41,0.63,3.07,3.07,1.9,0.0,0.0,2.53,2.53,1.9,0.897,dup
22657,21756,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,2.96,8.25,7.72,6.85,6.87,10.34,8.17,3.09,2.74,5.65,8.4,3.86,0.983,dup
22657,21570,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,1.11,1.65,2.76,1.89,1.89,1.89,1.11,0.0,0.0,1.89,2.56,0.0,0.903,dup
22657,21565,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,0.0,4.05,3.5,1.2,1.66,6.41,3.91,0.54,3.36,2.06,6.22,1.91,0.956,dup
22657,21520,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,0.0,1.7,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,dup
22657,21160,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,1.59,5.9,4.24,4.12,5.18,8.78,8.42,1.85,1.53,4.44,5.94,2.88,0.969,dup
22657,21112,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,0.0,1.55,1.55,0.67,0.67,0.67,0.0,0.0,0.0,0.67,0.67,0.0,0.78,dup
22657,21008,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,0.92,6.09,5.37,2.92,3.94,8.09,5.08,1.77,2.92,4.4,6.22,2.34,0.991,dup
22657,20895,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,0.88,1.65,2.53,1.65,1.65,1.65,0.88,0.0,0.0,1.65,1.65,0.0,0.896,dup
22657,20887,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,3.13,9.46,7.88,7.26,7.27,11.08,8.78,3.27,2.91,6.0,9.03,4.22,0.982,dup
22657,20826,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,0.84,1.91,2.75,1.87,1.87,1.87,1.1,0.26,0.0,1.87,1.87,0.26,0.913,dup
22657,20691,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,1.64,5.6,5.49,3.85,5.46,9.41,7.24,2.56,2.23,5.2,6.34,3.62,0.984,dup
22657,20556,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,1.65,2.16,2.95,2.29,2.29,3.12,2.48,0.86,0.86,2.29,3.12,0.86,0.976,dup
22657,13061,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,2.56,6.24,7.14,3.47,4.08,6.13,6.78,2.64,3.8,3.47,5.37,4.24,0.971,dup
22657,13033,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,1.6,6.3,6.34,2.33,2.33,8.08,5.35,1.6,1.61,1.48,4.73,2.33,0.954,dup
22657,13003,2.26,5.6,6.21,4.17,3.93,8.92,6.41,2.59,4.32,5.32,6.9,2.31,2.78,7.18,8.5,3.87,5.97,10.33,7.89,3.81,3.41,4.95,9.13,4.17,0.987,dup
22536,22526,0.23,8.02,5.64,4.24,4.33,8.1,5.64,2.47,3.23,6.12,6.35,3.4,0.0,7.42,6.07,5.73,4.97,9.18,5.62,3.53,2.84,5.95,7.02,4.22,0.993,dup
22529,10551,0.71,4.79,3.14,2.54,2.12,4.87,3.69,2.42,2.69,2.34,2.2,2.18,0.78,1.79,1.21,2.27,1.12,1.61,1.44,1.06,0.93,1.18,1.2,1.11,0.95,dup
22505,18565,0.0,5.52,4.64,4.13,2.03,7.5,6.48,2.54,2.6,1.85,3.53,2.03,0.0,8.85,7.21,4.92,5.53,12.86,6.28,3.06,3.06,4.16,4.85,2.77,0.972,dup
22505,17976,0.0,5.52,4.64,4.13,2.03,7.5,6.48,2.54,2.6,1.85,3.53,2.03,0.82,6.78,5.25,4.96,3.53,12.47,6.37,1.48,1.48,5.62,7.44,1.97,0.949,dup
22493,17343,0.0,3.89,3.01,1.71,1.42,5.84,2.51,1.79,1.79,2.22,4.16,2.86,0.59,8.68,5.96,3.83,3.85,11.43,6.34,1.34,3.08,5.02,6.04,3.38,0.976,dup
22491,22490,0.0,0.0,0.0,0.0,0.47,4.58,0.0,0.0,0.0,0.0,1.65,0.0,0.99,5.76,4.97,2.74,3.84,10.2,5.52,1.93,3.19,4.37,6.34,2.52,0.702,dup
22491,22489,0.0,0.0,0.0,0.0,0.47,4.58,0.0,0.0,0.0,0.0,1.65,0.0,0.99,5.76,4.97,2.74,3.84,10.2,5.52,1.93,3.19,4.37,6.34,2.52,0.702,dup
22491,22488,0.0,0.0,0.0,0.0,0.47,4.58,0.0,0.0,0.0,0.0,1.65,0.0,0.99,5.76,4.97,2.74,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.641,dup
22490,22489,0.99,5.76,4.97,2.74,3.84,10.2,5.52,1.93,3.19,4.37,6.34,2.52,0.99,5.76,4.97,2.74,3.84,10.2,5.52,1.93,3.19,4.37,6.34,2.52,1.0,dup
22490,22488,0.99,5.76,4.97,2.74,3.84,10.2,5.52,1.93,3.19,4.37,6.34,2.52,0.99,5.76,4.97,2.74,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.996,dup
22489,22488,0.99,5.76,4.97,2.74,3.84,10.2,5.52,1.93,3.19,4.37,6.34,2.52,0.99,5.76,4.97,2.74,3.84,8.39,5.52,1.93,3.19,4.37,6.34,2.52,0.996,dup
22473,22472,0.0,6.92,0.65,1.67,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.0,6.92,0.65,1.67,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,1.0,dup
22365,6198,0.0,4.47,2.81,0.58,0.58,8.7,2.78,0.22,0.36,1.0,3.12,0.56,0.39,5.58,2.49,1.72,0.98,9.91,7.46,1.19,1.73,2.7,4.15,0.98,0.946,dup
22365,5296,0.0,4.47,2.81,0.58,0.58,8.7,2.78,0.22,0.36,1.0,3.12,0.56,0.95,5.49,6.24,3.07,2.96,9.43,9.14,1.74,2.28,4.16,6.9,0.95,0.889,dup
22365,4116,0.0,4.47,2.81,0.58,0.58,8.7,2.78,0.22,0.36,1.0,3.12,0.56,0.0,9.39,9.67,4.57,3.27,14.35,10.19,2.49,3.39,4.36,7.1,2.59,0.931,dup
22083,21488,1.08,5.47,4.99,4.28,4.13,7.57,3.8,0.92,0.85,2.1,2.78,1.1,2.43,6.59,6.35,5.15,6.25,10.18,5.97,2.2,1.53,3.7,5.03,2.35,0.989,dup
22062,21681,0.55,6.95,7.22,2.32,4.18,9.09,6.76,1.78,2.63,2.71,8.39,2.43,0.84,8.46,7.79,5.57,2.99,14.77,6.26,2.77,2.52,3.52,5.49,4.4,0.945,dup
21939,17899,0.0,1.95,0.0,1.19,0.0,2.48,1.19,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.4,3.17,2.94,5.62,4.33,1.1,1.1,1.1,2.27,0.0,0.855,dup
21939,16949,0.0,1.95,0.0,1.19,0.0,2.48,1.19,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.94,0.0,0.0,2.48,1.86,0.94,0.0,0.94,1.86,0.0,0.803,dup
21939,16658,0.0,1.95,0.0,1.19,0.0,2.48,1.19,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.07,2.03,2.42,4.08,3.25,0.0,0.0,0.98,3.48,0.0,0.759,dup
